road	Z6006
km	0.589
type	RCC Girder Bridge
lrpName	LRPSb
name	Baneswar Bridge
length	9.96
condition	D
structureNr	118803
est cost	60
roadName	Baneswar-Sarda-Charghat-Bagha-Lalpur-Ishwardi Road
chainage	0.589
width	
constructionYear	
spans	
zone	Rajshahi
circle	Rajshahi
division	Rajshahi
sub-division	Rajshahi-2
lat	24.3613333 
lon	88.75525 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118803&vRoadID=531&vSurveyYear=2013&vSubdivID=304
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118803&vRoadID=531&vSurveyYear=2013&vSubdivID=304
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118803&vRoadID=531&vSurveyYear=2013&vSubdivID=304
