road	R745
km	0.804
type	Box Culvert
lrpName	LRP001a
name	.
length	12.46
condition	C
structureNr	101049
est cost	6
roadName	Kushtia (Trimohoni)-Maherpur-Chuadanga-Jhenaidah Road
chainage	0.804
width	7.58
constructionYear	1978
spans	2
zone	Khulna
circle	Jessore
division	Kushtia
sub-division	Kushtia
lat	23.93166666666667
lon	89.08138888888888
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101049&vRoadID=151&vSurveyYear=2004&vSubdivID=327
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101049&vRoadID=151&vSurveyYear=2004&vSubdivID=327
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101049&vRoadID=151&vSurveyYear=2004&vSubdivID=327
