road	R745
km	75.222
type	Box Culvert
lrpName	LRP077a
name	.
length	3.59
condition	A
structureNr	103304
est cost	0
roadName	Kushtia (Trimohoni)-Maherpur-Chuadanga-Jhenaidah Road
chainage	75.222
width	10.89
constructionYear	1998
spans	2
zone	Khulna
circle	Jessore
division	Chuadanga
sub-division	Chuadanga
lat	23.671111111111113
lon	88.81833333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=103304&vRoadID=151&vSurveyYear=2004&vSubdivID=591
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=103304&vRoadID=151&vSurveyYear=2004&vSubdivID=591
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=103304&vRoadID=151&vSurveyYear=2004&vSubdivID=591
