road	R241
km	29.84
type	Box Culvert
lrpName	LRP029a
name	MAJIDEPUR BOX CULVERT
length	3
condition	A
structureNr	114991
est cost	0
roadName	Auskandi-Raniganj-Jagannathpur-Pagla Road
chainage	29.84
width	7
constructionYear	1992
spans	1
zone	Sylhet
circle	Sylhet
division	Sunamganj
sub-division	Chattak
lat	91.54388888888889
lon	24.805111111111113
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114991&vRoadID=98&vSurveyYear=2004&vSubdivID=556
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114991&vRoadID=98&vSurveyYear=2004&vSubdivID=556
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114991&vRoadID=98&vSurveyYear=2004&vSubdivID=556
