road	R241
km	36.164
type	Truss with Steel Deck
lrpName	LRP036a
name	COUNDER NOLA BRIDGE
length	40.6
condition	A
structureNr	114982
est cost	0
roadName	Auskandi-Raniganj-Jagannathpur-Pagla Road
chainage	36.164
width	3.6
constructionYear	1984
spans	1
zone	Sylhet
circle	Sylhet
division	Sunamganj
sub-division	Chattak
lat	91.51408333333333
lon	24.855083333333337
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114982&vRoadID=98&vSurveyYear=2004&vSubdivID=556
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114982&vRoadID=98&vSurveyYear=2004&vSubdivID=556
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114982&vRoadID=98&vSurveyYear=2004&vSubdivID=556
