road	R241
km	31.212
type	Truss with Steel Deck
lrpName	LRP031a
name	Khasira Bridge
length	17.75
condition	B
structureNr	119941
est cost	0.599
roadName	Auskandi-Raniganj-Jagannathpur-Pagla Road
chainage	31.212
width	
constructionYear	
spans	
zone	Sylhet
circle	Sylhet
division	Sunamganj
sub-division	Chattak
lat	24.8238049 
lon	91.534333 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119941&vRoadID=98&vSurveyYear=2013&vSubdivID=556
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119941&vRoadID=98&vSurveyYear=2013&vSubdivID=556
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119941&vRoadID=98&vSurveyYear=2013&vSubdivID=556
