road	R241
km	36.164
type	Truss with Steel Deck
lrpName	LRP036a
name	Counder Nola Bridge
length	40.75
condition	C
structureNr	119947
est cost	1.238
roadName	Auskandi-Raniganj-Jagannathpur-Pagla Road
chainage	36.164
width	
constructionYear	
spans	
zone	Sylhet
circle	Sylhet
division	Sunamganj
sub-division	Chattak
lat	24.8623336612
lon	91.5100619224
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119947&vRoadID=98&vSurveyYear=2013&vSubdivID=556
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119947&vRoadID=98&vSurveyYear=2013&vSubdivID=556
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119947&vRoadID=98&vSurveyYear=2013&vSubdivID=556
