road	R241
km	28.857
type	Truss with Steel Deck
lrpName	LRP028c
name	Majidpur Bridge
length	38
condition	B
structureNr	119940
est cost	4.06
roadName	Auskandi-Raniganj-Jagannathpur-Pagla Road
chainage	28.857
width	
constructionYear	
spans	
zone	Sylhet
circle	Sylhet
division	Sunamganj
sub-division	Chattak
lat	24.80499583056517
lon	91.54384253702423
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119940&vRoadID=98&vSurveyYear=2013&vSubdivID=556
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119940&vRoadID=98&vSurveyYear=2013&vSubdivID=556
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119940&vRoadID=98&vSurveyYear=2013&vSubdivID=556
