road	Z4016
km	5.661
type	Baily with Steel Deck
lrpName	LRP005e
name	AKCHARAN
length	62.8
condition	C
structureNr	114223
est cost	0.275
roadName	Kalihati-Ratanganj-Shakipur Road
chainage	5.661
width	3.4
constructionYear	1966
spans	3
zone	Mymensingh
circle	Jamalpur
division	Tangail
sub-division	Madhupur
lat	24.35138888888889
lon	90.03180555555555
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114223&vRoadID=255&vSurveyYear=2004&vSubdivID=535
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114223&vRoadID=255&vSurveyYear=2004&vSubdivID=535
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114223&vRoadID=255&vSurveyYear=2004&vSubdivID=535
