road	Z5048
km	19.444
type	Slab Culvert
lrpName	LRP018b
name	.
length	2
condition	A
structureNr	116213
est cost	0
roadName	Ullapara-Lahiri-Mohonpur-Bhangura Road
chainage	19.444
width	5
constructionYear	1985
spans	1
zone	Rajshahi
circle	Pabna
division	Sirajganj
sub-division	Ullapara
lat	24.218833333333333
lon	89.39586111111112
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=116213&vRoadID=586&vSurveyYear=2006&vSubdivID=314
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=116213&vRoadID=586&vSurveyYear=2006&vSubdivID=314
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=116213&vRoadID=586&vSurveyYear=2006&vSubdivID=314
