road	Z1503
km	10.82
type	RCC Girder Bridge
lrpName	LRP010e
name	Chera Kater Bridge
length	22.9
condition	A
structureNr	120527
est cost	0
roadName	Maricha (Timchhari)-Ukhia Dakbanglow Road
chainage	10.82
width	
constructionYear	
spans	
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Cox's Bazar - 2
lat	
lon	
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120527&vRoadID=331&vSurveyYear=2013&vSubdivID=863
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120527&vRoadID=331&vSurveyYear=2013&vSubdivID=863
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120527&vRoadID=331&vSurveyYear=2013&vSubdivID=863
