road	R680
km	24.193
type	Box Culvert
lrpName	LRP024a
name	.
length	3.53
condition	A
structureNr	100200
est cost	0
roadName	Rajshahi-Godagari-Nawabganj Road
chainage	24.193
width	12.7
constructionYear	2000
spans	1
zone	Rajshahi
circle	Rajshahi
division	Rajshahi
sub-division	Rajshahi-2
lat	24.442777777777778
lon	88.35194444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100200&vRoadID=142&vSurveyYear=2004&vSubdivID=304
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100200&vRoadID=142&vSurveyYear=2004&vSubdivID=304
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100200&vRoadID=142&vSurveyYear=2004&vSubdivID=304
