road	R680
km	27.229
type	Box Culvert
lrpName	LRP027b
name	.
length	3
condition	A
structureNr	100207
est cost	0
roadName	Rajshahi-Godagari-Nawabganj Road
chainage	27.229
width	10.8
constructionYear	2000
spans	1
zone	Rajshahi
circle	Rajshahi
division	Rajshahi
sub-division	Rajshahi-2
lat	24.460277777777776
lon	88.33055555555555
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100207&vRoadID=142&vSurveyYear=2004&vSubdivID=304
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100207&vRoadID=142&vSurveyYear=2004&vSubdivID=304
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100207&vRoadID=142&vSurveyYear=2004&vSubdivID=304
