road	R680
km	33.962
type	RCC Girder Bridge
lrpName	LRP034b
name	Avaya Bridge
length	23.5
condition	C
structureNr	120002
est cost	0.294
roadName	Rajshahi-Godagari-Nawabganj Road
chainage	33.962
width	
constructionYear	
spans	
zone	Rajshahi
circle	Rajshahi
division	Rajshahi
sub-division	Rajshahi-2
lat	
lon	
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120002&vRoadID=142&vSurveyYear=2013&vSubdivID=304
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120002&vRoadID=142&vSurveyYear=2013&vSubdivID=304
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120002&vRoadID=142&vSurveyYear=2013&vSubdivID=304
