road	R680
km	9.439
type	Slab Culvert
lrpName	LRP009b
name	.
length	4.1
condition	A
structureNr	100173
est cost	0
roadName	Rajshahi-Godagari-Nawabganj Road
chainage	9.439
width	9.58
constructionYear	1995
spans	1
zone	Rajshahi
circle	Rajshahi
division	Rajshahi
sub-division	Rajshahi-2
lat	24.381666666666668
lon	88.47833333333334
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100173&vRoadID=142&vSurveyYear=2004&vSubdivID=304
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100173&vRoadID=142&vSurveyYear=2004&vSubdivID=304
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100173&vRoadID=142&vSurveyYear=2004&vSubdivID=304
