road	Z1046
km	5.865
type	Slab Culvert
lrpName	LRP005b
name	.
length	2
condition	A
structureNr	116951
est cost	0
roadName	Harishchar-Kashinagar-Miabazar Road
chainage	5.865
width	7.4
constructionYear	1995
spans	1
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Comilla
lat	23.288
lon	91.17405555555555
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=116951&vRoadID=465&vSurveyYear=2006&vSubdivID=543
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=116951&vRoadID=465&vSurveyYear=2006&vSubdivID=543
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=116951&vRoadID=465&vSurveyYear=2006&vSubdivID=543
