road	R506
km	41.382
type	RCC Girder Bridge
lrpName	LRP041a
name	TAIVGAL BRIDGE
length	46
condition	D
structureNr	102376
est cost	0.5
roadName	Aricha (Barangail)-Ghior-Daulatpur-Tangail Road
chainage	41.382
width	4.9
constructionYear	1980
spans	3
zone	Mymensingh
circle	Jamalpur
division	Tangail
sub-division	Tangail
lat	24.159444444444443
lon	89.90386111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102376&vRoadID=123&vSurveyYear=2004&vSubdivID=537
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102376&vRoadID=123&vSurveyYear=2004&vSubdivID=537
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102376&vRoadID=123&vSurveyYear=2004&vSubdivID=537
