road	R506
km	18.032
type	Box Culvert
lrpName	LRP018a
name	CHARAVADRA CULVERT
length	9.5
condition	B
structureNr	102272
est cost	0.24
roadName	Aricha (Barangail)-Ghior-Daulatpur-Tangail Road
chainage	18.032
width	7.85
constructionYear	1999
spans	3
zone	Dhaka
circle	Dhaka
division	Manikganj
sub-division	Manikganj
lat	23.976638888888886
lon	89.84322222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102272&vRoadID=123&vSurveyYear=2004&vSubdivID=515
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102272&vRoadID=123&vSurveyYear=2004&vSubdivID=515
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102272&vRoadID=123&vSurveyYear=2004&vSubdivID=515
