road	R506
km	30.252
type	Truss with Steel Deck
lrpName	LRP029c
name	Dhalapara Bridge
length	22.1
condition	C
structureNr	121052
est cost	0.504
roadName	Aricha (Barangail)-Ghior-Daulatpur-Tangail Road
chainage	30.252
width	
constructionYear	
spans	
zone	Mymensingh
circle	Jamalpur
division	Tangail
sub-division	Tangail
lat	24.48659763919653
lon	89.8800214330076
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121052&vRoadID=123&vSurveyYear=2013&vSubdivID=537
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121052&vRoadID=123&vSurveyYear=2013&vSubdivID=537
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121052&vRoadID=123&vSurveyYear=2013&vSubdivID=537
