road	R506
km	5.634
type	Slab Culvert
lrpName	LRP005a
name	GIUR MASTER SLAB CULVERT
length	6.5
condition	C
structureNr	102281
est cost	18.55
roadName	Aricha (Barangail)-Ghior-Daulatpur-Tangail Road
chainage	5.634
width	3.8
constructionYear	1968
spans	1
zone	Dhaka
circle	Dhaka
division	Manikganj
sub-division	Manikganj
lat	23.89613888888889
lon	89.87530555555554
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102281&vRoadID=123&vSurveyYear=2004&vSubdivID=515
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102281&vRoadID=123&vSurveyYear=2004&vSubdivID=515
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102281&vRoadID=123&vSurveyYear=2004&vSubdivID=515
