road	R506
km	21.232
type	Box Culvert
lrpName	LRP021c
name	DOBURIA CULVERT (1)
length	3
condition	C
structureNr	102373
est cost	1.4
roadName	Aricha (Barangail)-Ghior-Daulatpur-Tangail Road
chainage	21.232
width	7.3
constructionYear	1996
spans	1
zone	Mymensingh
circle	Jamalpur
division	Tangail
sub-division	Tangail
lat	24.00311111111111
lon	89.84797222222221
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102373&vRoadID=123&vSurveyYear=2004&vSubdivID=537
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102373&vRoadID=123&vSurveyYear=2004&vSubdivID=537
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102373&vRoadID=123&vSurveyYear=2004&vSubdivID=537
