road	R506
km	14.399
type	Baily with Steel Deck
lrpName	LRP014a
name	CHAK MIR PUR BRIDGE(R)
length	30.5
condition	A
structureNr	114385
est cost	0
roadName	Aricha (Barangail)-Ghior-Daulatpur-Tangail Road
chainage	14.399
width	3.5
constructionYear	1996
spans	1
zone	Mymensingh
circle	Jamalpur
division	Tangail
sub-division	Tangail
lat	23.962888888888887
lon	89.84005555555555
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114385&vRoadID=123&vSurveyYear=2004&vSubdivID=537
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114385&vRoadID=123&vSurveyYear=2004&vSubdivID=537
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114385&vRoadID=123&vSurveyYear=2004&vSubdivID=537
