road	R506
km	48.122
type	RCC Bridge
lrpName	LRP047c
name	Oloya Bhobani Bridge
length	16
condition	D
structureNr	121054
est cost	160
roadName	Aricha (Barangail)-Ghior-Daulatpur-Tangail Road
chainage	48.122
width	
constructionYear	
spans	
zone	Mymensingh
circle	Jamalpur
division	Tangail
sub-division	Tangail
lat	24.21383817833698
lon	89.89937357549233
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121054&vRoadID=123&vSurveyYear=2013&vSubdivID=537
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121054&vRoadID=123&vSurveyYear=2013&vSubdivID=537
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121054&vRoadID=123&vSurveyYear=2013&vSubdivID=537
