road	Z2802
km	8.046
type	RCC Girder Bridge
lrpName	LRP008a
name	Lalpur Bridge
length	76.5
condition	B
structureNr	119986
est cost	7.638
roadName	Gobindaganj-Chhatak-Dwarabazar Road
chainage	8.046
width	
constructionYear	
spans	
zone	Sylhet
circle	Sylhet
division	Sunamganj
sub-division	Chattak
lat	25.9993886 
lon	91.66075 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119986&vRoadID=416&vSurveyYear=2013&vSubdivID=556
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119986&vRoadID=416&vSurveyYear=2013&vSubdivID=556
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119986&vRoadID=416&vSurveyYear=2013&vSubdivID=556
