road	Z7501
km	3.281
type	Arch Masonry
lrpName	LRP003a
name	.
length	4.45
condition	C
structureNr	108636
est cost	14
roadName	Bagherpara link Road
chainage	3.281
width	7.15
constructionYear	1993
spans	2
zone	Khulna
circle	Jessore
division	Jessore
sub-division	Jessore-1
lat	23.214166666666667
lon	89.34305555555555
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108636&vRoadID=717&vSurveyYear=2004&vSubdivID=323
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108636&vRoadID=717&vSurveyYear=2004&vSubdivID=323
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108636&vRoadID=717&vSurveyYear=2004&vSubdivID=323
