road	R856
km	22.598
type	PC Girder Bridge
lrpName	LRP022c
name	.
length	10
condition	A
structureNr	107721
est cost	0
roadName	Noapara (Katakhali)-Fakirhat-Mollahat Road
chainage	22.598
width	10
constructionYear	2003
spans	1
zone	Khulna
circle	Khulna
division	Bagerhat
sub-division	Bagerhat-2
lat	22.874444444444446
lon	89.76388888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107721&vRoadID=162&vSurveyYear=2004&vSubdivID=320
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107721&vRoadID=162&vSurveyYear=2004&vSubdivID=320
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107721&vRoadID=162&vSurveyYear=2004&vSubdivID=320
