road	R856
km	19.61
type	PC Girder Bridge
lrpName	LRP019a
name	
length	10
condition	C
structureNr	120559
est cost	1.092
roadName	Noapara (Katakhali)-Fakirhat-Mollahat Road
chainage	19.61
width	
constructionYear	
spans	
zone	Khulna
circle	Khulna
division	Bagerhat
sub-division	Bagerhat-2
lat	
lon	
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120559&vRoadID=162&vSurveyYear=2013&vSubdivID=320
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120559&vRoadID=162&vSurveyYear=2013&vSubdivID=320
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120559&vRoadID=162&vSurveyYear=2013&vSubdivID=320
