road	R856
km	15.468
type	PC Girder Bridge
lrpName	LRP015a
name	
length	30
condition	A
structureNr	118989
est cost	0.098
roadName	Noapara (Katakhali)-Fakirhat-Mollahat Road
chainage	15.468
width	
constructionYear	
spans	
zone	Khulna
circle	Khulna
division	Bagerhat
sub-division	Bagerhat-2
lat	
lon	
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118989&vRoadID=162&vSurveyYear=2013&vSubdivID=320
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118989&vRoadID=162&vSurveyYear=2013&vSubdivID=320
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118989&vRoadID=162&vSurveyYear=2013&vSubdivID=320
