road	R556
km	12.451
type	RCC Girder Bridge
lrpName	LRP012b
name	Kathgauri Bridge
length	23.1
condition	A
structureNr	119441
est cost	0
roadName	Mithapukur-Shahebganj-Maddahpara-Fulbaria Road
chainage	12.451
width	
constructionYear	
spans	
zone	Rangpur
circle	Rangpur
division	Rangpur
sub-division	Rangpur-1
lat	25.5726382 
lon	89.1539167 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119441&vRoadID=131&vSurveyYear=2013&vSubdivID=287
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119441&vRoadID=131&vSurveyYear=2013&vSubdivID=287
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119441&vRoadID=131&vSurveyYear=2013&vSubdivID=287
