road	R556
km	25.757
type	Slab Culvert
lrpName	LRP025b
name	.
length	3.56
condition	B
structureNr	109698
est cost	0.03
roadName	Mithapukur-Shahebganj-Maddahpara-Fulbaria Road
chainage	25.757
width	9.6
constructionYear	1997
spans	1
zone	Rangpur
circle	Dinajpur
division	Dinajpur
sub-division	Phulbari
lat	25.545555555555556
lon	89.03972222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109698&vRoadID=131&vSurveyYear=2004&vSubdivID=297
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109698&vRoadID=131&vSurveyYear=2004&vSubdivID=297
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109698&vRoadID=131&vSurveyYear=2004&vSubdivID=297
