road	R746
km	8.272
type	Box Culvert
lrpName	LRP008b
name	.
length	1.65
condition	A
structureNr	103521
est cost	0
roadName	Meherpur-Mujibnagar (BRD Camp) Road
chainage	8.272
width	7.62
constructionYear	1999
spans	1
zone	Khulna
circle	Jessore
division	Meherpur
sub-division	Meherpur
lat	23.702777777777776
lon	88.60583333333332
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=103521&vRoadID=152&vSurveyYear=2004&vSubdivID=328
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=103521&vRoadID=152&vSurveyYear=2004&vSubdivID=328
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=103521&vRoadID=152&vSurveyYear=2004&vSubdivID=328
