road	R114
km	22.905
type	RCC Girder Bridge
lrpName	LRP023a
name	Chhay number Bridge
length	20.33
condition	B
structureNr	119917
est cost	0.147
roadName	Nayapur-Araihazar-Narsingdi-Raipura Road
chainage	22.905
width	
constructionYear	
spans	
zone	Dhaka
circle	Dhaka
division	Narsingdi
sub-division	Narsingdi
lat	23.8897774 
lon	90.6893608 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119917&vRoadID=71&vSurveyYear=2013&vSubdivID=522
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119917&vRoadID=71&vSurveyYear=2013&vSubdivID=522
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119917&vRoadID=71&vSurveyYear=2013&vSubdivID=522
