road	R114
km	4.933
type	Box Culvert
lrpName	LRP005b
name	BAGMARA CULVERT
length	6.1
condition	B
structureNr	101907
est cost	0.4
roadName	Nayapur-Araihazar-Narsingdi-Raipura Road
chainage	4.933
width	5.1
constructionYear	1964
spans	1
zone	Dhaka
circle	Dhaka
division	Narayanganj
sub-division	Vitikandi
lat	23.762
lon	90.62299999999999
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101907&vRoadID=71&vSurveyYear=2004&vSubdivID=521
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101907&vRoadID=71&vSurveyYear=2004&vSubdivID=521
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101907&vRoadID=71&vSurveyYear=2004&vSubdivID=521
