road	R114
km	29.56
type	Box Culvert
lrpName	LRP030c
name	BAMONDI SUB MARGE
length	1
condition	A
structureNr	105274
est cost	0
roadName	Nayapur-Araihazar-Narsingdi-Raipura Road
chainage	29.56
width	8.5
constructionYear	1981
spans	1
zone	Dhaka
circle	Dhaka
division	Narsingdi
sub-division	Narsingdi
lat	23.93386111111111
lon	90.72275
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105274&vRoadID=71&vSurveyYear=2004&vSubdivID=522
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105274&vRoadID=71&vSurveyYear=2004&vSubdivID=522
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105274&vRoadID=71&vSurveyYear=2004&vSubdivID=522
