road	R114
km	51.123
type	Slab Culvert
lrpName	LRP052b
name	PALASTALL SUB MARGE
length	1
condition	A
structureNr	105303
est cost	0
roadName	Nayapur-Araihazar-Narsingdi-Raipura Road
chainage	51.123
width	5
constructionYear	1980
spans	1
zone	Dhaka
circle	Dhaka
division	Narsingdi
sub-division	Narsingdi
lat	24.000666666666667
lon	90.83852777777777
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105303&vRoadID=71&vSurveyYear=2004&vSubdivID=522
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105303&vRoadID=71&vSurveyYear=2004&vSubdivID=522
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105303&vRoadID=71&vSurveyYear=2004&vSubdivID=522
