road	R114
km	34.327
type	PC Girder Bridge
lrpName	LRP035b
name	Amirganj Bridge
length	138.67
condition	A
structureNr	119923
est cost	0
roadName	Nayapur-Araihazar-Narsingdi-Raipura Road
chainage	34.327
width	
constructionYear	
spans	
zone	Dhaka
circle	Dhaka
division	Narsingdi
sub-division	Narsingdi
lat	23.9356138282
lon	90.771542408
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119923&vRoadID=71&vSurveyYear=2013&vSubdivID=522
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119923&vRoadID=71&vSurveyYear=2013&vSubdivID=522
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119923&vRoadID=71&vSurveyYear=2013&vSubdivID=522
