road	R114
km	35.443
type	Box Culvert
lrpName	LRP036b
name	AMIRPUR BOX CULVERT
length	4.8
condition	C
structureNr	101877
est cost	0.75
roadName	Nayapur-Araihazar-Narsingdi-Raipura Road
chainage	35.443
width	4.25
constructionYear	2001
spans	1
zone	Dhaka
circle	Dhaka
division	Narsingdi
sub-division	Narsingdi
lat	23.93713888888889
lon	90.75027777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101877&vRoadID=71&vSurveyYear=2004&vSubdivID=522
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101877&vRoadID=71&vSurveyYear=2004&vSubdivID=522
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101877&vRoadID=71&vSurveyYear=2004&vSubdivID=522
