road	R114
km	1.756
type	RCC Girder Bridge
lrpName	LRP002b
name	Malipara Bridge.
length	13.58
condition	C
structureNr	120125
est cost	0
roadName	Nayapur-Araihazar-Narsingdi-Raipura Road
chainage	1.756
width	
constructionYear	
spans	
zone	Dhaka
circle	Dhaka
division	Narayanganj
sub-division	Vitikandi
lat	23.7423886 
lon	90.6004167 
estimated Location	road_chainage
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120125&vRoadID=71&vSurveyYear=2013&vSubdivID=521
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120125&vRoadID=71&vSurveyYear=2013&vSubdivID=521
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120125&vRoadID=71&vSurveyYear=2013&vSubdivID=521
