road	R114
km	52.932
type	Box Culvert
lrpName	LRP053c
name	tokipur culvert
length	3.25
condition	B
structureNr	101956
est cost	0.4
roadName	Nayapur-Araihazar-Narsingdi-Raipura Road
chainage	52.932
width	7.3
constructionYear	1995
spans	1
zone	Dhaka
circle	Dhaka
division	Narsingdi
sub-division	Narsingdi
lat	23.997805555555555
lon	90.85341666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101956&vRoadID=71&vSurveyYear=2004&vSubdivID=522
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101956&vRoadID=71&vSurveyYear=2004&vSubdivID=522
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101956&vRoadID=71&vSurveyYear=2004&vSubdivID=522
