road	R114
km	44.362
type	Slab Culvert
lrpName	LRP045b
name	HATU VANGE SUB MARGE
length	1
condition	A
structureNr	105295
est cost	0
roadName	Nayapur-Araihazar-Narsingdi-Raipura Road
chainage	44.362
width	6.5
constructionYear	1994
spans	1
zone	Dhaka
circle	Dhaka
division	Narsingdi
sub-division	Narsingdi
lat	23.96611111111111
lon	90.81858333333334
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105295&vRoadID=71&vSurveyYear=2004&vSubdivID=522
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105295&vRoadID=71&vSurveyYear=2004&vSubdivID=522
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105295&vRoadID=71&vSurveyYear=2004&vSubdivID=522
