road	R114
km	21.595
type	Box Culvert
lrpName	LRP022a
name	BAIU SHAR CULVERT
length	4
condition	B
structureNr	101932
est cost	0.35
roadName	Nayapur-Araihazar-Narsingdi-Raipura Road
chainage	21.595
width	6.1
constructionYear	1967
spans	1
zone	Dhaka
circle	Dhaka
division	Narayanganj
sub-division	Narayanganj-1
lat	23.878444444444444
lon	90.68533333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101932&vRoadID=71&vSurveyYear=2004&vSubdivID=520
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101932&vRoadID=71&vSurveyYear=2004&vSubdivID=520
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101932&vRoadID=71&vSurveyYear=2004&vSubdivID=520
