road	R114
km	41.778
type	Slab Culvert
lrpName	LRP042c
name	CHAR SUBARDI SUBMARGE BOX CULVERT
length	1
condition	A
structureNr	101930
est cost	0
roadName	Nayapur-Araihazar-Narsingdi-Raipura Road
chainage	41.778
width	7.5
constructionYear	1996
spans	1
zone	Dhaka
circle	Dhaka
division	Narsingdi
sub-division	Narsingdi
lat	23.94461111111111
lon	90.8155
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101930&vRoadID=71&vSurveyYear=2004&vSubdivID=522
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101930&vRoadID=71&vSurveyYear=2004&vSubdivID=522
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101930&vRoadID=71&vSurveyYear=2004&vSubdivID=522
