road	N804
km	22.752
type	RCC Girder Bridge
lrpName	LRP022a
name	Bakhunda bridge
length	139.57
condition	C
structureNr	110147
est cost	0.13
roadName	Bhanga-Faridpur (Goalchamot) Road
chainage	22.752
width	9
constructionYear	1992
spans	5
zone	Gopalganj
circle	Faridpur
division	Faridpur
sub-division	Faridpur-2
lat	23.546111111111113
lon	89.85638888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110147&vRoadID=63&vSurveyYear=2004&vSubdivID=341
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110147&vRoadID=63&vSurveyYear=2004&vSubdivID=341
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110147&vRoadID=63&vSurveyYear=2004&vSubdivID=341
