road	N804
km	12.108
type	Steel Beam & RCC Slab
lrpName	LRP012a
name	.
length	50.64
condition	C
structureNr	110122
est cost	1
roadName	Bhanga-Faridpur (Goalchamot) Road
chainage	12.108
width	6.25
constructionYear	1952
spans	3
zone	Gopalganj
circle	Faridpur
division	Faridpur
sub-division	Faridpur-2
lat	23.472777777777775
lon	89.91222222222223
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110122&vRoadID=63&vSurveyYear=2004&vSubdivID=341
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110122&vRoadID=63&vSurveyYear=2004&vSubdivID=341
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110122&vRoadID=63&vSurveyYear=2004&vSubdivID=341
