road	N804
km	29.085
type	Arch Masonry
lrpName	LRP029b
name	.
length	2.5
condition	B
structureNr	110169
est cost	0.02
roadName	Bhanga-Faridpur (Goalchamot) Road
chainage	29.085
width	11.2
constructionYear	1995
spans	1
zone	Gopalganj
circle	Faridpur
division	Faridpur
sub-division	Faridpur-2
lat	23.59472222222222
lon	89.82916666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110169&vRoadID=63&vSurveyYear=2004&vSubdivID=341
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110169&vRoadID=63&vSurveyYear=2004&vSubdivID=341
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110169&vRoadID=63&vSurveyYear=2004&vSubdivID=341
