road	N804
km	4.742
type	Steel Beam & RCC Slab
lrpName	LRP004a
name	.
length	51.07
condition	D
structureNr	110089
est cost	1.5
roadName	Bhanga-Faridpur (Goalchamot) Road
chainage	4.742
width	6.3
constructionYear	1988
spans	3
zone	Gopalganj
circle	Faridpur
division	Faridpur
sub-division	Faridpur-2
lat	23.425833333333333
lon	89.96000000000001
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110089&vRoadID=63&vSurveyYear=2004&vSubdivID=341
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110089&vRoadID=63&vSurveyYear=2004&vSubdivID=341
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110089&vRoadID=63&vSurveyYear=2004&vSubdivID=341
