road	N804
km	12.16
type	PC Girder Bridge
lrpName	LRP012b
name	Basagari Bridge
length	62.37
condition	B
structureNr	119222
est cost	0.271
roadName	Bhanga-Faridpur (Goalchamot) Road
chainage	12.16
width	
constructionYear	
spans	
zone	Gopalganj
circle	Faridpur
division	Faridpur
sub-division	Faridpur-2
lat	23.4726382 
lon	89.9123889 
estimated Location	road_chainage
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119222&vRoadID=63&vSurveyYear=2013&vSubdivID=341
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119222&vRoadID=63&vSurveyYear=2013&vSubdivID=341
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119222&vRoadID=63&vSurveyYear=2013&vSubdivID=341
