road	N804
km	3.228
type	RCC Girder Bridge
lrpName	LRP003c
name	.
length	13.4
condition	D
structureNr	110079
est cost	7.5
roadName	Bhanga-Faridpur (Goalchamot) Road
chainage	3.228
width	4
constructionYear	1982
spans	1
zone	Gopalganj
circle	Faridpur
division	Faridpur
sub-division	Faridpur-2
lat	23.41333333333333
lon	89.96472222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110079&vRoadID=63&vSurveyYear=2004&vSubdivID=341
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110079&vRoadID=63&vSurveyYear=2004&vSubdivID=341
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110079&vRoadID=63&vSurveyYear=2004&vSubdivID=341
