road	R890
km	60.685
type	Box Culvert
lrpName	LRP061a
name	.
length	6.83
condition	A
structureNr	107406
est cost	0
roadName	Bhola (Paran Talukderhat)-Burhanuddin-Lalmohon-Char Fassion-Char Manika Road
chainage	60.685
width	9.75
constructionYear	1989
spans	1
zone	Barisal
circle	Barisal
division	Bhola
sub-division	Charfession
lat	22.269444444444442
lon	90.71000000000001
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107406&vRoadID=176&vSurveyYear=2004&vSubdivID=337
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107406&vRoadID=176&vSurveyYear=2004&vSubdivID=337
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107406&vRoadID=176&vSurveyYear=2004&vSubdivID=337
