road	R890
km	83.498
type	Baily with Steel Deck
lrpName	LRP083a
name	.
length	24.4
condition	A
structureNr	107481
est cost	0
roadName	Bhola (Paran Talukderhat)-Burhanuddin-Lalmohon-Char Fassion-Char Manika Road
chainage	83.498
width	4.1
constructionYear	1996
spans	1
zone	Barisal
circle	Barisal
division	Bhola
sub-division	Charfession
lat	22.107222222222223
lon	90.71111111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107481&vRoadID=176&vSurveyYear=2004&vSubdivID=337
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107481&vRoadID=176&vSurveyYear=2004&vSubdivID=337
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107481&vRoadID=176&vSurveyYear=2004&vSubdivID=337
