road	R890
km	95.725
type	Baily with Steel Deck
lrpName	LRP095c
name	Dakhinaisa Bazar Bridge
length	24.3
condition	A
structureNr	119774
est cost	0
roadName	Bhola (Paran Talukderhat)-Burhanuddin-Lalmohon-Char Fassion-Char Manika Road
chainage	95.725
width	
constructionYear	
spans	
zone	Barisal
circle	Barisal
division	Bhola
sub-division	Charfession
lat	22.0272493 
lon	90.6771104 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119774&vRoadID=176&vSurveyYear=2013&vSubdivID=337
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119774&vRoadID=176&vSurveyYear=2013&vSubdivID=337
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119774&vRoadID=176&vSurveyYear=2013&vSubdivID=337
