road	R890
km	21.584
type	Baily with Steel Deck
lrpName	LRP021a
name	
length	24.3
condition	A
structureNr	119780
est cost	0.042
roadName	Bhola (Paran Talukderhat)-Burhanuddin-Lalmohon-Char Fassion-Char Manika Road
chainage	21.584
width	
constructionYear	
spans	
zone	Barisal
circle	Barisal
division	Bhola
sub-division	Bhola
lat	22.5566389 
lon	90.6851941 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119780&vRoadID=176&vSurveyYear=2013&vSubdivID=336
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119780&vRoadID=176&vSurveyYear=2013&vSubdivID=336
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119780&vRoadID=176&vSurveyYear=2013&vSubdivID=336
