road	R545
km	57.047
type	RCC Girder Bridge
lrpName	LRP057a
name	Chalkgouri Bridge
length	37.3
condition	C
structureNr	119376
est cost	0.047
roadName	Bogra-Naogaon-Mohadebpur-Patnitala-Dhamoirhat-Joypurhat Road
chainage	57.047
width	
constructionYear	
spans	
zone	Rajshahi
circle	Rajshahi
division	Naogaon
sub-division	Naogaon
lat	24.8591667 
lon	88.8641389 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119376&vRoadID=124&vSurveyYear=2013&vSubdivID=305
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119376&vRoadID=124&vSurveyYear=2013&vSubdivID=305
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119376&vRoadID=124&vSurveyYear=2013&vSubdivID=305
