road	R545
km	19.319
type	RCC Girder Bridge
lrpName	LRP019a
name	Nagar Bridge
length	61.75
condition	B
structureNr	101343
est cost	0.4
roadName	Bogra-Naogaon-Mohadebpur-Patnitala-Dhamoirhat-Joypurhat Road
chainage	19.319
width	7.2
constructionYear	1982
spans	3
zone	Rangpur
circle	Bogra
division	Bogra
sub-division	Bogra
lat	24.8775
lon	89.18388888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101343&vRoadID=124&vSurveyYear=2004&vSubdivID=291
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101343&vRoadID=124&vSurveyYear=2004&vSubdivID=291
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101343&vRoadID=124&vSurveyYear=2004&vSubdivID=291
