road	R545
km	44.836
type	RCC Girder Bridge
lrpName	LRP044a
name	Tulshiganga Bridge
length	31.85
condition	A
structureNr	118737
est cost	0.01
roadName	Bogra-Naogaon-Mohadebpur-Patnitala-Dhamoirhat-Joypurhat Road
chainage	44.836
width	
constructionYear	
spans	
zone	Rajshahi
circle	Rajshahi
division	Naogaon
sub-division	Naogaon
lat	24.80375 
lon	88.9619444 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118737&vRoadID=124&vSurveyYear=2013&vSubdivID=305
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118737&vRoadID=124&vSurveyYear=2013&vSubdivID=305
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118737&vRoadID=124&vSurveyYear=2013&vSubdivID=305
