road	Z6809
km	23.313
type	Slab Culvert
lrpName	LRP023c
name	.
length	1.45
condition	A
structureNr	109137
est cost	0
roadName	Rajshahi-Damkurahat-Kakanhat-Amnura Road
chainage	23.313
width	7.28
constructionYear	1995
spans	1
zone	Rajshahi
circle	Rajshahi
division	Rajshahi
sub-division	Rajshahi-1
lat	24.54138888888889
lon	88.44250000000001
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109137&vRoadID=534&vSurveyYear=2004&vSubdivID=302
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109137&vRoadID=534&vSurveyYear=2004&vSubdivID=302
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109137&vRoadID=534&vSurveyYear=2004&vSubdivID=302
