road	Z1062
km	16.936
type	Box Culvert
lrpName	LRP017c
name	.
length	4.43
condition	A
structureNr	117250
est cost	0
roadName	Daudkandi-Goalmari-Srirairerchar (Comilla)-Matlab Utter (Changarchar) Road
chainage	16.936
width	4.3
constructionYear	1998
spans	1
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Gouripur
lat	23.447222222222223
lon	90.64905555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=117250&vRoadID=475&vSurveyYear=2006&vSubdivID=544
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=117250&vRoadID=475&vSurveyYear=2006&vSubdivID=544
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=117250&vRoadID=475&vSurveyYear=2006&vSubdivID=544
