road	Z1084
km	30.85
type	Box Culvert
lrpName	LRP030a
name	.
length	7.3
condition	A
structureNr	118321
est cost	0
roadName	Muhuriganj-Chittagong Beri Band Road
chainage	30.85
width	13
constructionYear	1981
spans	3
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Sitakunda
lat	22.682472222222223
lon	91.56277777777777
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118321&vRoadID=302&vSurveyYear=2006&vSubdivID=271
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118321&vRoadID=302&vSurveyYear=2006&vSubdivID=271
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118321&vRoadID=302&vSurveyYear=2006&vSubdivID=271
