road	N805
km	8.911
type	Box Culvert
lrpName	LRP008c
name	.
length	6.8
condition	A
structureNr	108427
est cost	0
roadName	Bhanga-Bhatiapara-Mollahhat Road
chainage	8.911
width	12.15
constructionYear	2004
spans	1
zone	Gopalganj
circle	Gopalganj
division	Gopalganj
sub-division	Bhatipara
lat	23.38
lon	89.90861111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108427&vRoadID=64&vSurveyYear=2004&vSubdivID=344
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108427&vRoadID=64&vSurveyYear=2004&vSubdivID=344
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108427&vRoadID=64&vSurveyYear=2004&vSubdivID=344
