road	N805
km	3.777
type	Box Culvert
lrpName	LRP003c
name	.
length	9
condition	A
structureNr	108379
est cost	0
roadName	Bhanga-Bhatiapara-Mollahhat Road
chainage	3.777
width	13.6
constructionYear	2004
spans	2
zone	Gopalganj
circle	Gopalganj
division	Gopalganj
sub-division	Bhatipara
lat	23.401666666666664
lon	89.94916666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108379&vRoadID=64&vSurveyYear=2004&vSubdivID=344
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108379&vRoadID=64&vSurveyYear=2004&vSubdivID=344
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108379&vRoadID=64&vSurveyYear=2004&vSubdivID=344
