road	N805
km	18.363
type	Box Culvert
lrpName	LRP018b
name	.
length	3
condition	A
structureNr	108473
est cost	0
roadName	Bhanga-Bhatiapara-Mollahhat Road
chainage	18.363
width	12.2
constructionYear	2003
spans	1
zone	Gopalganj
circle	Gopalganj
division	Gopalganj
sub-division	Bhatipara
lat	23.310555555555556
lon	89.86027777777777
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108473&vRoadID=64&vSurveyYear=2004&vSubdivID=344
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108473&vRoadID=64&vSurveyYear=2004&vSubdivID=344
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108473&vRoadID=64&vSurveyYear=2004&vSubdivID=344
