road	N805
km	30.173
type	Box Culvert
lrpName	LRP030a
name	.
length	3.6
condition	A
structureNr	108545
est cost	0
roadName	Bhanga-Bhatiapara-Mollahhat Road
chainage	30.173
width	12.1
constructionYear	2003
spans	1
zone	Gopalganj
circle	Gopalganj
division	Gopalganj
sub-division	Bhatipara
lat	23.25722222222222
lon	89.76388888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108545&vRoadID=64&vSurveyYear=2004&vSubdivID=344
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108545&vRoadID=64&vSurveyYear=2004&vSubdivID=344
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108545&vRoadID=64&vSurveyYear=2004&vSubdivID=344
