road	N805
km	11.879
type	PC Girder Bridge
lrpName	LRP011d
name	.
length	39.5
condition	A
structureNr	108447
est cost	0
roadName	Bhanga-Bhatiapara-Mollahhat Road
chainage	11.879
width	10
constructionYear	2004
spans	1
zone	Gopalganj
circle	Gopalganj
division	Gopalganj
sub-division	Bhatipara
lat	23.358611111111113
lon	89.89166666666668
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108447&vRoadID=64&vSurveyYear=2004&vSubdivID=344
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108447&vRoadID=64&vSurveyYear=2004&vSubdivID=344
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108447&vRoadID=64&vSurveyYear=2004&vSubdivID=344
