road	N805
km	47.662
type	Box Culvert
lrpName	LRP047b
name	.
length	7.1
condition	A
structureNr	108621
est cost	0
roadName	Bhanga-Bhatiapara-Mollahhat Road
chainage	47.662
width	12.2
constructionYear	2004
spans	1
zone	Gopalganj
circle	Gopalganj
division	Gopalganj
sub-division	Gopalganj
lat	23.16222222222222
lon	89.77472222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108621&vRoadID=64&vSurveyYear=2004&vSubdivID=343
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108621&vRoadID=64&vSurveyYear=2004&vSubdivID=343
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108621&vRoadID=64&vSurveyYear=2004&vSubdivID=343
